family	id	symbol	redmcsb_files	semantic_owner	classification	status
L	0859	L0859_i_NativeBitmapIndex	CHAMDRAW.C	F0291_CHAMPION_DrawSlot	function_local_storage	no_standalone_port
L	0860	L0860_puc_Bitmap	CHAMDRAW.C	F0291_CHAMPION_DrawSlot	function_local_storage	no_standalone_port
L	0861	L0861_i_DestinationByteWidth	CHAMDRAW.C	F0291_CHAMPION_DrawSlot	function_local_storage	no_standalone_port
L	0862	L0862_ui_ChampionAttributes	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0863	L0863_B_IsInventoryChampion	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0864	L0864_i_Multiple	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0865	L0865_ps_Champion	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0866	L0866_pc_ChampionName	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0867	L0867_c_ChampionTitleFirstCharacter	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0868	L0868_i_ChampionStatusBoxX	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0869	L0869_i_ChampionTitleX	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0870	L0870_i_Multiple	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0871	L0871_ai_Box	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0872	L0872_ai_NativeBitmapIndices	CHAMDRAW.C	F0292_CHAMPION_DrawState	function_local_storage	no_standalone_port
L	0873	L0873_ui_ChampionIndex	CHAMDRAW.C	F0293_CHAMPION_DrawAllChampionStates	function_local_storage	no_standalone_port
L	0874	L0874_ps_Champion	AMMO.C	F0294_CHAMPION_IsAmmunitionCompatibleWithWeapon	function_local_storage	no_standalone_port
L	0875	L0875_ps_WeaponInfo	AMMO.C	F0294_CHAMPION_IsAmmunitionCompatibleWithWeapon	function_local_storage	no_standalone_port
L	0876	L0876_pT_Thing	AMMO.C	F0294_CHAMPION_IsAmmunitionCompatibleWithWeapon	function_local_storage	no_standalone_port
L	0877	L0877_l_Unreferenced	AMMO.C	F0294_CHAMPION_IsAmmunitionCompatibleWithWeapon	function_local_storage	no_standalone_port
L	0878	L0878_T_Thing	AMMO.C	F0294_CHAMPION_IsAmmunitionCompatibleWithWeapon	function_local_storage	no_standalone_port
L	0879	L0879_i_WeaponClass	AMMO.C	F0294_CHAMPION_IsAmmunitionCompatibleWithWeapon	function_local_storage	no_standalone_port
L	0880	L0880_i_CurrentIconIndex	CHAMDRAW.C	F0295_CHAMPION_HasObjectIconInSlotBoxChanged	function_local_storage	no_standalone_port
L	0881	L0881_i_NewIconIndex	CHAMDRAW.C	F0295_CHAMPION_HasObjectIconInSlotBoxChanged	function_local_storage	no_standalone_port
L	0882	L0882_ui_Counter	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0883	L0883_ui_InventoryChampionOrdinal	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0884	L0884_i_Multiple	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0885	L0885_i_ChampionIndex	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0886	L0886_pT_Thing	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0887	L0887_ps_Champion	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0888	L0888_i_IconIndex	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0889	L0889_ui_ObjectIconChanged	CHAMDRAW.C	F0296_CHAMPION_DrawChangedObjectIcons	function_local_storage	no_standalone_port
L	0890	L0890_T_LeaderHandObject	CHAMPION.C	F0298_CHAMPION_GetObjectRemovedFromLeaderHand	function_local_storage	no_standalone_port
L	0891	L0891_i_Multiple	CEDT004.C;CHAMPION.C	F0299_CHAMPION_ApplyObjectModifiersToStatistics;F7020_RemoveObjectModifiersFromStatistics	function_local_storage	no_standalone_port
L	0892	L0892_i_Modifier	CEDT004.C;CHAMPION.C	F0299_CHAMPION_ApplyObjectModifiersToStatistics;F7020_RemoveObjectModifiersFromStatistics	function_local_storage	no_standalone_port
L	0893	L0893_ps_Weapon	CEDT004.C;CHAMPION.C	F0299_CHAMPION_ApplyObjectModifiersToStatistics;F7020_RemoveObjectModifiersFromStatistics	function_local_storage	no_standalone_port
L	0894	L0894_T_Thing	CHAMPION.C	F0300_CHAMPION_GetObjectRemovedFromSlot	function_local_storage	no_standalone_port
L	0895	L0895_i_IconIndex	CHAMPION.C	F0300_CHAMPION_GetObjectRemovedFromSlot	function_local_storage	no_standalone_port
L	0896	L0896_ps_Champion	CHAMPION.C	F0300_CHAMPION_GetObjectRemovedFromSlot	function_local_storage	no_standalone_port
L	0897	L0897_ps_Weapon	CHAMPION.C	F0300_CHAMPION_GetObjectRemovedFromSlot	function_local_storage	no_standalone_port
L	0898	L0898_B_IsInventoryChampion	CHAMPION.C	F0300_CHAMPION_GetObjectRemovedFromSlot	function_local_storage	no_standalone_port
L	0899	L0899_i_IconIndex	CHAMPION.C	F0301_CHAMPION_AddObjectInSlot	function_local_storage	no_standalone_port
L	0900	L0900_ps_Champion	CHAMPION.C	F0301_CHAMPION_AddObjectInSlot	function_local_storage	no_standalone_port
L	0901	L0901_ps_Weapon	CHAMPION.C	F0301_CHAMPION_AddObjectInSlot	function_local_storage	no_standalone_port
L	0902	L0902_B_IsInventoryChampion	CHAMPION.C	F0301_CHAMPION_AddObjectInSlot	function_local_storage	no_standalone_port
L	0903	L0903_ui_ChampionIndex	CHAMPION.C	F0302_CHAMPION_ProcessCommands28To65_ClickOnSlotBox	function_local_storage	no_standalone_port
L	0904	L0904_ui_SlotIndex	CHAMPION.C	F0302_CHAMPION_ProcessCommands28To65_ClickOnSlotBox	function_local_storage	no_standalone_port
L	0905	L0905_T_LeaderHandObject	CHAMPION.C	F0302_CHAMPION_ProcessCommands28To65_ClickOnSlotBox	function_local_storage	no_standalone_port
L	0906	L0906_T_SlotThing	CHAMPION.C	F0302_CHAMPION_ProcessCommands28To65_ClickOnSlotBox	function_local_storage	no_standalone_port
L	0907	L0907_Experience	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0908	L0908_i_SkillLevel	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0909	L0909_i_NeckIconIndex	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0910	L0910_i_ActionHandIconIndex	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0911	L0911_ps_Skill	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0912	L0912_ps_Champion	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0913	L0913_B_IgnoreTemporaryExperience	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0914	L0914_B_IgnoreObjectModifiers	CHAMPION.C	F0303_CHAMPION_GetSkillLevel	function_local_storage	no_standalone_port
L	0915	L0915_ui_Multiple	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0916	L0916_ui_BaseSkillIndex	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0917	L0917_l_Experience_Useless	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0918	L0918_ps_Skill	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0919	L0919_ps_Champion	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0920	L0920_i_MinorStatisticIncrease	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0921	L0921_i_MajorStatisticIncrease	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0922	L0922_i_BaseSkillLevel	CHAMPION.C	F0304_CHAMPION_AddSkillExperience	function_local_storage	no_standalone_port
L	0923	L0923_i_Weight	CHAMPION.C	F0305_CHAMPION_GetThrowingStaminaCost	function_local_storage	no_standalone_port
L	0924	L0924_i_StaminaCost	CHAMPION.C	F0305_CHAMPION_GetThrowingStaminaCost	function_local_storage	no_standalone_port
L	0925	L0925_i_CurrentStamina	CHAMPION.C	F0306_CHAMPION_GetStaminaAdjustedValue	function_local_storage	no_standalone_port
L	0926	L0926_i_HalfMaximumStamina	CHAMPION.C	F0306_CHAMPION_GetStaminaAdjustedValue	function_local_storage	no_standalone_port
L	0927	L0927_i_Factor	CHAMPION.C	F0307_CHAMPION_GetStatisticAdjustedAttack	function_local_storage	no_standalone_port
L	0928	L0928_Statistic	CHAMPION.C	F0308_CHAMPION_IsLucky	function_local_storage	no_standalone_port
L	0929	L0929_ui_MaximumLoad	CHAMPION.C	F0309_CHAMPION_GetMaximumLoad	function_local_storage	no_standalone_port
L	0930	L0930_ui_Wounds	CHAMPION.C	F0309_CHAMPION_GetMaximumLoad	function_local_storage	no_standalone_port
L	0931	L0931_ui_Multiple	CHAMPION.C	F0310_CHAMPION_GetMovementTicks	function_local_storage	no_standalone_port
L	0932	L0932_ui_MaximumLoad	CHAMPION.C	F0310_CHAMPION_GetMovementTicks	function_local_storage	no_standalone_port
L	0933	L0933_ui_Ticks	CHAMPION.C	F0310_CHAMPION_GetMovementTicks	function_local_storage	no_standalone_port
L	0934	L0934_i_Dexterity	CHAMPION.C	F0311_CHAMPION_GetDexterity	function_local_storage	no_standalone_port
L	0935	L0935_i_Strength	CHAMPION.C	F0312_CHAMPION_GetStrength	function_local_storage	no_standalone_port
L	0936	L0936_ui_Multiple	CHAMPION.C	F0312_CHAMPION_GetStrength	function_local_storage	no_standalone_port
L	0937	L0937_ui_Multiple	CHAMPION.C	F0312_CHAMPION_GetStrength	function_local_storage	no_standalone_port
L	0938	L0938_T_Thing	CHAMPION.C	F0312_CHAMPION_GetStrength	function_local_storage	no_standalone_port
L	0939	L0939_ps_Champion	CHAMPION.C	F0312_CHAMPION_GetStrength	function_local_storage	no_standalone_port
L	0940	L0940_ps_WeaponInfo	CHAMPION.C	F0312_CHAMPION_GetStrength	function_local_storage	no_standalone_port
L	0941	L0941_ui_LoadThreshold	CHAMPION.C	F0312_CHAMPION_GetStrength	function_local_storage	no_standalone_port
L	0942	L0942_i_Multiple	CHAMPION.C	F0313_CHAMPION_GetWoundDefense	function_local_storage	no_standalone_port
L	0943	L0943_ui_ArmourShieldDefense	CHAMPION.C	F0313_CHAMPION_GetWoundDefense	function_local_storage	no_standalone_port
L	0944	L0944_B_UseSharpDefense	CHAMPION.C	F0313_CHAMPION_GetWoundDefense	function_local_storage	no_standalone_port
L	0945	L0945_T_Thing	CHAMPION.C	F0313_CHAMPION_GetWoundDefense	function_local_storage	no_standalone_port
L	0946	L0946_ps_Champion	CHAMPION.C	F0313_CHAMPION_GetWoundDefense	function_local_storage	no_standalone_port
L	0947	L0947_ps_ArmourInfo	CHAMPION.C	F0313_CHAMPION_GetWoundDefense	function_local_storage	no_standalone_port
L	0948	L0948_i_Unreferenced	CHAMPION.C	F0314_CHAMPION_WakeUp	function_local_storage	no_standalone_port
L	0949	L0949_ui_SearchedScent	CHAMPION.C	F0315_CHAMPION_GetScentOrdinal	function_local_storage	no_standalone_port
L	0950	L0950_i_ScentIndex	CHAMPION.C	F0315_CHAMPION_GetScentOrdinal	function_local_storage	no_standalone_port
L	0951	L0951_pui_Scent	CHAMPION.C	F0315_CHAMPION_GetScentOrdinal	function_local_storage	no_standalone_port
L	0952	L0952_s_SearchedScent	CHAMPION.C	F0315_CHAMPION_GetScentOrdinal	function_local_storage	no_standalone_port
L	0953	L0953_ui_Count	CHAMPION.C	F0316_CHAMPION_DeleteScent	function_local_storage	no_standalone_port
L	0954	L0954_i_ScentIndex	CHAMPION.C	F0317_CHAMPION_AddScentStrength	function_local_storage	no_standalone_port
L	0955	L0955_B_Merge	CHAMPION.C	F0317_CHAMPION_AddScentStrength	function_local_storage	no_standalone_port
L	0956	L0956_B_CycleCountDefined	CHAMPION.C	F0317_CHAMPION_AddScentStrength	function_local_storage	no_standalone_port
L	0957	L0957_ps_Scent	CHAMPION.C	F0317_CHAMPION_AddScentStrength	function_local_storage	no_standalone_port
L	0958	L0958_s_Scent	CHAMPION.C	F0317_CHAMPION_AddScentStrength	function_local_storage	no_standalone_port
L	0959	L0959_ui_Cell	CHAMPION.C	F0318_CHAMPION_DropAllObjects	function_local_storage	no_standalone_port
L	0960	L0960_T_Thing	CHAMPION.C	F0318_CHAMPION_DropAllObjects	function_local_storage	no_standalone_port
L	0961	L0961_ui_SlotIndex	CHAMPION.C	F0318_CHAMPION_DropAllObjects	function_local_storage	no_standalone_port
L	0962	L0962_ui_Multiple	CHAMPION.C	F0319_CHAMPION_Kill	function_local_storage	no_standalone_port
L	0963	L0963_ui_AliveChampionIndex	CHAMPION.C	F0319_CHAMPION_Kill	function_local_storage	no_standalone_port
L	0964	L0964_T_Thing	CHAMPION.C	F0319_CHAMPION_Kill	function_local_storage	no_standalone_port
L	0965	L0965_ps_Champion	CHAMPION.C	F0319_CHAMPION_Kill	function_local_storage	no_standalone_port
L	0966	L0966_ps_Junk	CHAMPION.C	F0319_CHAMPION_Kill	function_local_storage	no_standalone_port
L	0967	L0967_ui_ChampionIndex	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0968	L0968_ui_PendingDamage	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0969	L0969_i_Multiple	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0970	L0970_i_PendingWounds	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0971	L0971_ps_Champion	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0972	L0972_ps_Event	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0973	L0973_i_Y	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0974	L0974_s_Event	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0975	L0975_ai_Box	CHAMPION.C	F0320_CHAMPION_ApplyAndDrawPendingDamageAndWounds	function_local_storage	no_standalone_port
L	0976	L0976_i_Multiple	CHAMPION.C	F0321_CHAMPION_AddPendingDamageAndWounds_GetDamage	function_local_storage	no_standalone_port
L	0977	L0977_ui_Defense	CHAMPION.C	F0321_CHAMPION_AddPendingDamageAndWounds_GetDamage	function_local_storage	no_standalone_port
L	0978	L0978_ui_WoundCount	CHAMPION.C	F0321_CHAMPION_AddPendingDamageAndWounds_GetDamage	function_local_storage	no_standalone_port
L	0979	L0979_ps_Champion	CHAMPION.C	F0321_CHAMPION_AddPendingDamageAndWounds_GetDamage	function_local_storage	no_standalone_port
L	0980	L0980_s_Event	CHAMPION.C	F0322_CHAMPION_Poison	function_local_storage	no_standalone_port
L	0981	L0981_ps_Champion	CHAMPION.C	F0322_CHAMPION_Poison	function_local_storage	no_standalone_port
L	0982	L0982_ui_EventIndex	CHAMPION.C	F0323_CHAMPION_Unpoison	function_local_storage	no_standalone_port
L	0983	L0983_ps_Event	CHAMPION.C	F0323_CHAMPION_Unpoison	function_local_storage	no_standalone_port
L	0984	L0984_ui_ChampionIndex	CHAMPION.C	F0324_CHAMPION_DamageAll_GetDamagedChampionCount	function_local_storage	no_standalone_port
L	0985	L0985_ui_RandomAttack	CHAMPION.C	F0324_CHAMPION_DamageAll_GetDamagedChampionCount	function_local_storage	no_standalone_port
L	0986	L0986_i_DamagedChampionCount	CHAMPION.C	F0324_CHAMPION_DamageAll_GetDamagedChampionCount	function_local_storage	no_standalone_port
L	0987	L0987_pc_Unreferenced	CHAMPION.C	F0324_CHAMPION_DamageAll_GetDamagedChampionCount	function_local_storage	no_standalone_port
L	0988	L0988_i_Stamina	CHAMPION.C	F0325_CHAMPION_DecrementStamina	function_local_storage	no_standalone_port
L	0989	L0989_ps_Champion	CHAMPION.C	F0325_CHAMPION_DecrementStamina	function_local_storage	no_standalone_port
L	0990	L0990_ui_Direction	CHAMPION.C	F0326_CHAMPION_ShootProjectile	function_local_storage	no_standalone_port
L	0991	L0991_i_StepEnergy	CHAMPION.C	F0327_CHAMPION_IsProjectileSpellCast	function_local_storage	no_standalone_port
L	0992	L0992_ps_Champion	CHAMPION.C	F0327_CHAMPION_IsProjectileSpellCast	function_local_storage	no_standalone_port
L	0993	L0993_i_KineticEnergy	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	0994	L0994_i_Multiple	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	0995	L0995_i_Multiple	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	0996	L0996_T_Thing	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	0997	L0997_ps_Champion	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	0998	L0998_ps_WeaponInfo	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	0999	L0999_T_ActionHandThing	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	1000	L1000_B_ThrowingLeaderHandObject	CHAMPION.C	F0328_CHAMPION_IsObjectThrown	function_local_storage	no_standalone_port
L	1001	L1001_l_UpdatedEnableActionEventTime	CHAMPION.C	F0330_CHAMPION_DisableAction	function_local_storage	no_standalone_port
L	1002	L1002_l_CurrentEnableActionEventTime	CHAMPION.C	F0330_CHAMPION_DisableAction	function_local_storage	no_standalone_port
L	1003	L1003_i_EventIndex	CHAMPION.C	F0330_CHAMPION_DisableAction	function_local_storage	no_standalone_port
L	1004	L1004_ps_Champion	CHAMPION.C	F0330_CHAMPION_DisableAction	function_local_storage	no_standalone_port
L	1005	L1005_s_Event	CHAMPION.C	F0330_CHAMPION_DisableAction	function_local_storage	no_standalone_port
L	1006	L1006_ui_Multiple	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1007	L1007_Multiple	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1008	L1008_ui_Multiple	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1009	L1009_i_Multiple	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1010	L1010_ps_Champion	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1011	L1011_puc_Statistic	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1012	L1012_ui_TimeCriteria	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1013	L1013_i_Multiple	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1014	L1014_s_Scent	CHAMPION.C	F0331_CHAMPION_ApplyTimeEffects_CPSF	function_local_storage	no_standalone_port
L	1015	L1015_ai_Box	PANEL.C	F0332_INVENTORY_DrawIconToViewport	function_local_storage	no_standalone_port
L	1016	L1016_puc_Bitmap_Icon	PANEL.C	F0332_INVENTORY_DrawIconToViewport	function_local_storage	no_standalone_port
L	1017	L1017_i_ChestSlotIndex	CHEST.C	F0333_INVENTORY_OpenAndDrawChest	function_local_storage	no_standalone_port
L	1018	L1018_T_Thing	CHEST.C	F0333_INVENTORY_OpenAndDrawChest	function_local_storage	no_standalone_port
L	1019	L1019_i_ThingCount	CHEST.C	F0333_INVENTORY_OpenAndDrawChest	function_local_storage	no_standalone_port
L	1020	L1020_i_Unreferenced	CHEST.C	F0333_INVENTORY_OpenAndDrawChest	function_local_storage	no_standalone_port
L	1021	L1021_i_Unreferenced	CHEST.C	F0333_INVENTORY_OpenAndDrawChest	function_local_storage	no_standalone_port
L	1022	L1022_ac_Unreferenced	CHEST.C	F0333_INVENTORY_OpenAndDrawChest	function_local_storage	no_standalone_port
L	1023	L1023_T_Thing	CHEST.C	F0334_INVENTORY_CloseChest	function_local_storage	no_standalone_port
L	1024	L1024_T_PreviousThing	CHEST.C	F0334_INVENTORY_CloseChest	function_local_storage	no_standalone_port
L	1025	L1025_i_ChestSlotIndex	CHEST.C	F0334_INVENTORY_CloseChest	function_local_storage	no_standalone_port
L	1026	L1026_B_ProcessFirstChestSlot	CHEST.C	F0334_INVENTORY_CloseChest	function_local_storage	no_standalone_port
L	1027	L1027_ps_Container	CHEST.C	F0334_INVENTORY_CloseChest	function_local_storage	no_standalone_port
L	1028	L1028_ps_Generic	CHEST.C	F0334_INVENTORY_CloseChest	function_local_storage	no_standalone_port
L	1029	L1029_B_SeveralLines	PANEL.C	F0335_INVENTORY_DrawPanel_ObjectDescriptionString	function_local_storage	no_standalone_port
L	1030	L1030_pc_StringLine	PANEL.C	F0335_INVENTORY_DrawPanel_ObjectDescriptionString	function_local_storage	no_standalone_port
L	1031	L1031_pc_String	PANEL.C	F0335_INVENTORY_DrawPanel_ObjectDescriptionString	function_local_storage	no_standalone_port
L	1032	L1032_ac_String	PANEL.C	F0335_INVENTORY_DrawPanel_ObjectDescriptionString	function_local_storage	no_standalone_port
L	1033	L1033_ui_StringIndex	PANEL.C	F0336_INVENTORY_DrawPanel_BuildObjectAttributesString	function_local_storage	no_standalone_port
